ID	OriginalText
59886dbe4cdde846	Each time <Martial Art Skill: Addled Mind> hits an Exhausted unit, your next Execution Skill deals 3% more damage, up to 10 stacks.
0000000000000000	
b12fd2714cc50030	<Soulshade Umbrella|781|#C|20602> Special Skill <Echoing Grow|781|#C|10301|20602103>: Restores #YDew#E. Consume Dew for additional healing.
0000000000000000	
3dfd1d6504d6facb	Bone Fracture
38b1aa1efae703da	Dad, now that River Deity's come back, does that mean our days'll be better too?
f855a6018c8cb131	Choose me, choose me!
5b7cacc584264244	A large and ample seed blatantly gives off its fragrance. \nIt's full of vitality even before it sprouts and grows. \nAre they flower seeds? You look at the seeds and suddenly see a majestic #YFlower Expanse#E swaying in the wind.
c0f8ba6ac468b21b	Casting Exhaustion Execution skill restores HP based on the damage dealt.
b945ca9bc511f877	"It turns out Yi Dao and Han Xiangxun are old acquaintances. He brought news of someone's death, casting Han Xiangxun into silence and fury, and strengthening her resolve to protect you. But her overprotection left you feeling stifled. Spurred on by Ruby's ""suggestion,"" you decided to use Yi Dao as a scapegoat to get yourself to Kaifeng."
510f6c8910e9305b	Scammer Victims
325ae420c3e53bf5	DMG Taker
1063d66ba46e5686	Rewards Overview
983719231aef3f46	<Thundercry Blade|781|#C|20401>: After a #YSuccessful Defense#, for a duration you can perform a #YTier-3#E <Charged Heavy Attack|781|#C|20401|20401103> #Yinstantly#E (can be followed by its Varied Combo). Has a #Y10s#E cooldown.
1ca2fcf0e6bba910	Small Chisel loves gossip more than anything. Have a quiet chat and see what secrets he's hiding. (If you succeed, you'll befriend him and receive weekly gifts.)
7df5d227b5a59566	Meow Meow - Mystic Skill Trial\n
47b97063d17f21e0	"Ask what a ""floodgate"" is"
31831fd9fc9c5583	When floods struck before, the River Deity held a ritual at the temple—and soon the Loong King appeared!
5fbc7850247b2b26	Eastern Herald
cca71412035b2050	Auto-match
0000000000000000	
65845aa4c8c50bc5	Underworld Uprising: Part II
bef2e05e849b7af7	Defeat River Deity
530da981655278eb	They say knowing yourself and your opponent brings victory, but have you truly figured me out?
a4dc0ed001ba74c5	Either way, the authorities just came and arrested Scarred Zhang, saying the evidence is airtight!
f60b608b14230ec9	Deploy Inner Ways
0763c15b7cb44b17	Hesitation is a fatal flaw in battle!
ff7ee4b7cfa84a1d	Young Master Qianqiu’s new storybook is great. We should make it into a shadow puppet play sometime.
77d37fe7d2455e2f	Unlocks the hero title Underlying Surge.
b7a5dd6f4d684d76	"In the first year of the Zhou Dynasty's Xiande era, Liu Chong of the Northern Han allied with Khitan cavalry and launched a massive invasion against Zhou. Emperor Shizong of Zhou declared, ""Chong seeks to exploit our nation's mourning, thinking me but a newly-enthroned young emperor. His ambition to seize our land is near—he will surely come in person, and thus I must confront him."" \nHe donned armor and faced the enemy at the battlefront, disregarding arrows and stones. Witnessing their emperor's valor, \nZhou's armies fought with unrelenting courage and achieved a decisive victory."
35d79bf7a0d5fc13	Elder Paper Lantern of Midnight Bladez
bf8cc16fe9e98ce2	Complete Liangzhou Main Story Quest [Liangzhou Melody: All-Night Feast] ({0}/{1})
c6d88fbf4e063686	Keeper, I'll send a batch of sliced mutton pate to the Myriad Scroll Society first!
0000000000000000	
0000000000000000	
0000000000000000	
140242b10befe09a	He hopes to spread the word about how delicious the fish from Qinghe River are. Maybe you can help more people discover their flavor. (If you succeed, you'll befriend him and receive weekly gifts.)
0000000000000000	
f5a9e2c237c41ca7	The correspondents gather over there. Perhaps you'll find someone willing to help and introduce you.
cfab1a670fa4527f	"""Throughout the mountains and valleys, the song of the Kalaviṅka's echoes, and all birds pause to hear its voice..."""
f21ac21c11701449	Madiao Cards
0000000000000000	
0000000000000000	
d17969557e753937	You talk so fancy, how's a simple person like me supposed to get it?
0000000000000000	
f9bc121cd58adcae	60% chance to increase Trash Talk chance by 35%, stacking up to 6 times.
0000000000000000	
c2ecdc215387a9d5	#NFive Minerals Powder#E was found on the floor too… Was he #Nknocked out#E with it?
e8706a7ed1e9bba2	Initiate - Midnight Bladez
b4b8f61d15d8e9be	Ten thousand threads, ten years, one blade. Midnight weaves—stealth for the killer, silence for the secret.
0000000000000000	
0000000000000000	
0000000000000000	
a9d840e42e917c79	Inner Way: Strategic Sword - Sword Spirit
41c57b5f69d7d7ea	Ever-Normal Granary
20e7bc36a14a5c6a	*Sighs* It's nothing serious. I'll tell you. A while back, a fortune teller showed up by the big tree at the village entrance. I never bought into that stuff, usually.
0000000000000000	
137a06b10c26d915	I told you I'm the best seamstress... Just add less water, then grind it once more with the stone...
ea8a7e198c96ad93	Mo Yuwang, a top correspondent for the Jianghu Daily, is chasing a story about Kaifeng's growing culture of slacking off.
0000000000000000	
0000000000000000	
0000000000000000	
90cbea79649b0f1a	I have seen it.
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
da31fa3a88165618	Unlocks the hero title Yanyun Soulmate.
c844f9b914b4519d	Deal #G120%#E damage and increase Trash Talk Defense by #G20%#E, stacking up to #G6#E times.
1f3362a9f5776ec0	Thanks for stepping up and helping me strengthen my Martial Art Skill!
c9ada6a220776b59	I’ve heard that many who come to the Ghost Market never leave. How can there still be so many fearless people…
62beedd19f3bcef2	Braised Pork Belly Slices
8bf396d3d553e66f	"A gold-threaded soft armor, woven using the silk of a heavenly silkworm, \none of many treasures in Water Lady's private collection. \n\nA notorious thief once pawned it to her, \nalong with the skin of his face. \n\nPerhaps the price he paid wasn't quite enough, \nWater Lady changed her mind during the trade. \n\n""Forget it... just throw in one more life. That should be enough."""
0000000000000000	
6e55ba0989f9c0af	"Every region has its own ""sixteen sounds"" which hold all the ups and downs of life."
0000000000000000	
23dcfeb55eb38506	Big Zhao suggests sneaking in by dressing as Revelry Hall staff. No harm in trying—put on the disguise.
429e71d68e801f37	Kaifeng Main Story - Furnace of Righteousness doesn't support Co-op.
9efa6e3afd53eb0f	Unleashing Exhaustion Execution boosts your damage by 15% and completely replenishes your Qi.
15ae8a5e244478a4	We need to fix these farming tools quickly, Zhai Qi is waiting to use them!
8a2d5b01eca9f90d	Play Wandering Paths with other players to accumulate Adventure Slips.
6d1d28cf02e91323	Ever-Normal Token
f5abee32fb13a81f	Su Xinlu and Yang Chunnuan are arguing over who to vote for at this year's flower fair. Hear what Su Xinlu has to say.
a707fc06787919df	The folk of Forsaken Quarter often speak of a curious sight. In the depths of Ash Pit dwells an old beggar, fond of humming nursery tunes. By his side hovers a dog, who too delights in humming. A man and a dog, content to pass their days thus. Yet one day, the dog vanished without a trace...
b13a852cd9b5d626	If only Boss Zhu were still here…
78a57ab49627932e	Ha Ha was sick. That's why he hid away.
192997458a7d506a	Lone Cloud Sect Master
63b72cf59628e18f	During the Mirage Boat journey, the boat owner's outfit can be tried on by others on the boat.
20f12be7531fdac3	Join the Nine Mortal Ways
2daa8429af8913f0	Unlocks the hero title The Kindred Spirit.
82ef5af7923b4eeb	Yeah!
a37e394ab36ed76f	Unlocks the time-limited hero title One Sword Breaks All Barriers.
0000000000000000	
5a1da2082aad2ca5	Attribute for diagnosing Organ Disorders. If the attribute is too low, Organ Disorders can't be treated.
b39dc607366bd5d5	Mystic Skill - Air-Splitting Palm
5ac6aa0a523f2311	A special ingredient from Pip Rat, said to be helpful in concocting the mysterious medicine he seeks.
d9ab3710176002ca	DMG +#G30%#E vs Lucky Seventeen in Exhausted state
1df3fcf72abc0d2b	Beginner
1d18223432cf6518	(Buried in the Flower Expanse...)
7ea8ec77a2ce8779	Deal 60% damage and increase Trash Talk Defense by 20%, stacking up to 6 times.
0000000000000000	
10ccddb1d67fa3c4	"Old friends have come to assist you in battle, but a thundercloud will emerge and deal damage multiple times to all allies every 30 seconds. #HRemember to heal old friends#E.\nDealing direct damage, deflecting, or performing a perfect dodge grant you one stack of #HDeluge#E. This effect can trigger once every 3 seconds. At 12 stacks, #HDeluge#E triggers a heavenly thunder to grant you #HThunder Enlightenment - Deluge#E, granting the following enhancement:\nWhen #YHP is restored to 100%#E, excess HP is automatically converted into a shield. Each repeated conversion resets the shield to full capacity and adds one #YFlowing Flame#E to the umbrella of Soulshade Umbrella's #YSpecial Skill ""Herbal Resonance""#E. Up to 6 #YFlowing Flames#E may exist at the same time, attacking enemies through unique trails and dealing massive damage."
af19968a3aa1c9ea	"Reach the ""Grasp at Shadows"" Realm as recognized by the Shadow Catchers' Union"
2480b08bacbbd69c	Inner Way
fcdf34a8f9256094	Now that's a headline! That'll grab readers' attention for sure. No doubt this issue of Eastern Herald will fly off the shelves. 
afcf51981556e219	Hero! Great hero! Your brute strength makes you perfect for being a slave.
43f13aae3d41b8ce	Life's pretty darn good!
3aaa164fdbb003e3	You hear a peculiar rhyme sung by children near a house in Blissful Retreat's Flower Expanse. Listen closely and see what secret it might reveal.
dd15c6a418748def	Outpost 1st Clearance Reward
84ae5c90f34a9563	Unlocks the time-limited hero title Best of the Best.
0a876147ba2d524a	Madiao Cards
0000000000000000	
0000000000000000	
0000000000000000	
9ff76fddac93017a	Bone Fracture
0000000000000000	
24a9f84875e0356f	Rookie Experience Questionnaire
0000000000000000	
0000000000000000	
202aa59ab4bd8c38	From the south—to the north—drink my wine—it will make you forget your sorrows—
5767b2be3b23968c	You realize that to obtain the mask, you must first access the Ghostlight Market, but only the Ferryman knows the way.\n\nRemembering Pu the Fortune-teller's advice that the Ferryman appears at Chen hour (7-9 am), head to the Forsaken Quarter at that time and search for him.
daa96298a49ba704	A few time-tested Inner Ways were scattered into fragments during inheritance. Collect all fragments to fully comprehend them.
1ab3d87a202541f3	The Eight Heroes of Qinghe are elusive. Among them, #HQiu Yuehai#E has been showing up quite often lately. Try befriending him.
68fcf016a00d38f8	Casting Exhaustion Execution skill restores HP equal to 50% of the damage dealt.
bca7b407be51245b	Now that Little Fu has gone to help Big Zhao, you're safe for now. Sit down and talk with Granny Turtle.
9069f9f6106b5d22	You count your coins
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
517b93a636ba4d25	The Void King locks on a player, charges, and unleashes a dashing slash. \n\nStrategy: Parry the Void King between him and his target to turn this attack into a weaker slash.
0000000000000000	
0000000000000000	
22e9fbb525d88eb5	Get defeated by Shadow Puppets while fighting Puppeteer - Overture.
0000000000000000	
7e1b8bf133cf54fa	The Sleeping Puppet at the Mercyheart Monastery was once Qi A'wu, now slain by your hand. You and Qi Feijun choose to hide the truth, letting Liu Wuniang keep her fragile dream that her husband may still return.
67704f14e60e79ce	"Ask about the ""darn girl at his house"""
0000000000000000	
bfef1b3b3e4c0467	Level II Medicine. Restores #Y22%#E Max HP and #Y8,000#E bonus HP.\n\nStore in Chest for auto-refill at Boundary Stones or Hero's Tombs.\n\nFind #YYao Yaoyao#E at #YEvercare Clinic#E to upgrade and expand capacity.
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
bbb258b5838760de	Qinghe Exploration Reward
80a8bd64c7773d47	Reach the Mythic rank in 2v2 Arena.
240d141e38245cd0	Young wanderer, it's broad daylight and there are too many people. Let's wait till Zi hour, then sneak to the stables.
c2102d2d02d8f2d5	Volume VII: Where a Thousand Buddhas Wept
bdd463a85960450b	"You secure the key teeth onto the raft after some careful maneuvering, and the River Deity boards the boat. \nHe beckons you with a wave and says, ""Come aboard."""
b0e685f87a8a5777	Make the acquaintance of the Old Friend: Cheng Xiaomin
0000000000000000	
0000000000000000	
18e78321128e3968	Fight! 2004.2.12-2024.06.30
